Date,Codigo,Valor_Dividendo
2025-07-01,PATL11,0.7
2025-07-01,PMIS11,0.11
2025-07-01,PMLL11,0.86
2025-07-01,PORD11,0.095
2025-07-01,PVBI11,0.5
2025-07-01,RBFM11,0.51
2025-07-01,RBVA11,0.09
2025-07-01,RCRB11,0.45
2025-07-01,RPRI11,1.1
2025-07-01,RZTR11,1.05
2025-07-01,TEPP11,0.11
2025-07-01,TGAR11,1.0
2025-07-01,TRBL11,0.56
2025-07-01,TRXF11,1.51
2025-07-01,TVRI11,1.03
2025-07-01,URPR11,0.45
2025-07-01,VGHF11,0.1
2025-07-01,VGRI11,0.12
2025-07-01,VILG11,0.7
2025-07-01,VINO11,0.085
2025-07-01,VISC11,0.81
2025-07-01,VIUR11,0.067
2025-07-01,VRTA11,0.85
2025-07-01,VRTM11,0.09
2025-07-01,XPCI11,1.0
2025-07-01,XPLG11,0.82
2025-07-01,XPSF11,0.06
2025-07-02,BBDC3,0.01725
2025-07-02,BBDC4,0.018975
2025-07-02,GGRC11,0.105
2025-07-03,LREN3,0.203027
2025-07-04,RADL3,0.075432
2025-07-07,FATN11,0.8
2025-07-08,BLMG11,0.35
2025-07-08,BRCR11,0.41
2025-07-08,BTCI11,0.1
2025-07-08,BTHF11,0.092
2025-07-08,DEVA11,0.46
2025-07-08,HCTR11,0.3759
2025-07-08,RBRL11,0.75
2025-07-08,RBRP11,0.4
2025-07-08,RECR11,0.719041
2025-07-08,RECT11,0.282941
2025-07-08,SPXS11,0.102
2025-07-09,CCME11,0.086
2025-07-09,CLIN11,1.1
2025-07-10,RBRR11,1.0
2025-07-10,RBRY11,1.15
2025-07-11,CPTS11,0.088
2025-07-11,MCCI11,0.9
2025-07-11,VGIP11,1.25
2025-07-11,VGIR11,0.12
2025-07-14,TOPP11,0.84
2025-07-15,AFHI11,1.09
2025-07-15,RBRX11,0.096169
2025-07-15,RZAK11,1.15
2025-07-15,RZAT11,1.05
2025-07-16,BTLG11,0.7801
2025-07-16,MCRE11,0.11
2025-07-16,SNCI11,1.0
2025-07-16,SNEL11,0.1
2025-07-16,SNFF11,0.72
2025-07-17,BROF11,0.62
2025-07-17,CPSH11,0.1
2025-07-18,BPML11,1.06
2025-07-18,BTAL11,0.9
2025-07-18,SANB11,0.53588
2025-07-21,ALZR11,0.093372
2025-07-21,BPML11,0.92
2025-07-21,XPML11,0.91984
2025-07-23,ALOS3,0.102164
2025-07-25,GZIT11,0.78
2025-07-25,WHGR11,0.035
2025-07-28,TIMS3,0.132315
2025-07-28,VIVT3,0.102534
2025-07-28,WEGE3,0.17145
2025-08-01,AZPL11,0.08
2025-08-01,BBIG11,0.08
2025-08-01,BCIA11,0.84
2025-08-01,BCRI11,0.91
2025-08-01,BRCO11,0.87
2025-08-01,CACR11,1.35
2025-08-01,CYCR11,0.106
2025-08-01,GARE11,0.083
2025-08-01,GRUL11,0.11
2025-08-01,GTWR11,0.9
2025-08-01,HABT11,1.05
2025-08-01,HFOF11,0.056
2025-08-01,HGBS11,0.15
2025-08-01,HGCR11,1.05
2025-08-01,HGLG11,1.1
2025-08-01,HGRE11,0.85
2025-08-01,HGRU11,0.95
2025-08-01,HSAF11,0.95
2025-08-01,HSLG11,0.66
2025-08-01,HSML11,0.66
2025-08-01,HTMX11,1.22
2025-08-01,ICRI11,1.1
2025-08-01,ITRI11,0.82
2025-08-01,ITUB4,0.017136
2025-08-01,JSAF11,0.091
2025-08-01,JSCR11,0.095
2025-08-01,JSRE11,0.48
2025-08-01,KCRE11,0.11
2025-08-01,KFOF11,0.75
2025-08-01,KISU11,0.07
2025-08-01,KIVO11,0.95
2025-08-01,KNCR11,1.346056
2025-08-01,KNHF11,1.0
2025-08-01,KNHY11,1.3
2025-08-01,KNIP11,0.8
2025-08-01,KNRI11,1.0
2025-08-01,KNSC11,0.1
2025-08-01,KNUQ11,1.5
2025-08-01,KORE11,1.25
2025-08-01,LIFE11,0.12
2025-08-01,LVBI11,0.75
2025-08-01,MANA11,0.11
2025-08-01,MFII11,1.06
2025-08-01,MXRF11,0.1
2025-08-01,OUJP11,1.0
2025-08-01,PATL11,0.57
2025-08-01,PMIS11,0.092
2025-08-01,PMLL11,0.86
2025-08-01,PORD11,0.092
2025-08-01,PVBI11,0.5
2025-08-01,RBFM11,0.51
2025-08-01,RBVA11,0.09
2025-08-01,RCRB11,0.92
2025-08-01,RPRI11,1.05
2025-08-01,RZTR11,1.0
2025-08-01,TEPP11,0.091155
2025-08-01,TGAR11,1.0
2025-08-01,TRBL11,0.6
2025-08-01,TRXF11,0.93
2025-08-01,TVRI11,1.05
2025-08-01,URPR11,0.4
2025-08-01,VCJR11,0.95
2025-08-01,VGHF11,0.09
2025-08-01,VGRI11,0.12
2025-08-01,VILG11,0.72
2025-08-01,VINO11,0.05
2025-08-01,VISC11,0.81
2025-08-01,VIUR11,0.067
2025-08-01,VRTA11,0.85
2025-08-01,VRTM11,0.09
2025-08-01,WHGR11,0.1
2025-08-01,XPCI11,0.96
2025-08-01,XPLG11,0.82
2025-08-01,XPSF11,0.065
2025-08-04,BBDC3,0.01725
2025-08-04,BBDC4,0.018975
2025-08-04,CXSE3,0.31
2025-08-04,GGRC11,0.1
2025-08-06,MOTV3,0.179347
2025-08-07,FATN11,0.8
2025-08-08,BLMG11,0.36
2025-08-08,BRCR11,0.41
2025-08-08,BTCI11,0.1
2025-08-08,BTHF11,0.092
2025-08-08,DEVA11,0.34
2025-08-08,HCTR11,0.3
2025-08-08,RBRL11,0.75
2025-08-08,RBRP11,0.4
2025-08-08,RECR11,0.6743
2025-08-08,RECT11,0.282941
2025-08-08,SPXS11,0.104
2025-08-11,BPAC11,0.604007
2025-08-11,CCME11,0.084
2025-08-11,CLIN11,1.0
2025-08-11,KLBN11,0.24846
2025-08-12,GGBR4,0.12
2025-08-12,GOAU4,0.060002
2025-08-12,RBRR11,0.95
2025-08-12,RBRY11,1.175
2025-08-13,CPTS11,0.086
2025-08-13,ENGI11,0.909091
2025-08-13,FLRY3,0.310099
2025-08-13,MCCI11,1.0
2025-08-13,VALE3,1.895387
2025-08-13,VGIP11,0.76
2025-08-13,VGIR11,0.14
2025-08-14,TOPP11,0.84
2025-08-15,AFHI11,1.01
2025-08-15,BBSE3,1.942095
2025-08-15,RBRX11,0.09
2025-08-15,RZAK11,1.15
2025-08-15,RZAT11,1.05
2025-08-18,AXIA3,1.757644
2025-08-18,AXIA6,1.933479
2025-08-18,BPML11,1.06
2025-08-18,BTLG11,0.78
2025-08-18,MCRE11,0.11
2025-08-18,SNCI11,1.0
2025-08-18,SNEL11,0.1
2025-08-18,SNFF11,0.72
2025-08-19,ALZR11,0.082261
2025-08-19,BPML11,0.92
2025-08-19,BROF11,0.42
2025-08-19,CPSH11,0.1
2025-08-19,ITSA4,0.182255
2025-08-19,ITUB4,0.352816
2025-08-19,TAEE11,0.869171
2025-08-19,XPML11,0.91984
2025-08-20,BTAL11,0.9
2025-08-22,ALOS3,0.101917
2025-08-22,EGIE3,0.629594
2025-08-22,PETR3,0.671924
2025-08-22,PETR4,0.671924
2025-08-22,UGPA3,0.3
2025-08-25,GZIT11,0.78
2025-08-26,VIVT3,0.077933
2025-08-27,POMO4,0.15
2025-09-01,AZPL11,0.07
2025-09-01,BBIG11,0.08
2025-09-01,BCIA11,0.84
2025-09-01,BCRI11,0.83
2025-09-01,BRCO11,0.87
2025-09-01,CACR11,1.35
2025-09-01,CYCR11,0.106
2025-09-01,GARE11,0.083
2025-09-01,GRUL11,0.08
2025-09-01,GTWR11,0.9
2025-09-01,HABT11,1.05
2025-09-01,HFOF11,0.056
2025-09-01,HGBS11,0.15
2025-09-01,HGCR11,1.05
2025-09-01,HGLG11,1.1
2025-09-01,HGRE11,0.85
2025-09-01,HGRU11,0.95
2025-09-01,HSAF11,0.95
2025-09-01,HSLG11,0.67
2025-09-01,HSML11,0.67
2025-09-01,HTMX11,1.05
2025-09-01,ICRI11,0.95
2025-09-01,ITRI11,0.82
2025-09-01,ITSA4,0.023068
2025-09-01,ITUB4,0.017136
2025-09-01,JSAF11,0.085
2025-09-01,JSCR11,0.095
2025-09-01,JSRE11,0.48
2025-09-01,KCRE11,0.09
2025-09-01,KFOF11,0.8
2025-09-01,KISU11,0.07
2025-09-01,KIVO11,0.71
2025-09-01,KNCR11,1.346056
2025-09-01,KNHF11,1.0
2025-09-01,KNHY11,1.3
2025-09-01,KNIP11,0.7
2025-09-01,KNRI11,1.0
2025-09-01,KNSC11,0.09
2025-09-01,KNUQ11,1.4
2025-09-01,KORE11,1.25
2025-09-01,LIFE11,0.12
2025-09-01,LVBI11,0.75
2025-09-01,MANA11,0.11
2025-09-01,MFII11,1.06
2025-09-01,MXRF11,0.1
2025-09-01,OUJP11,1.0
2025-09-01,PATL11,0.57
2025-09-01,PMIS11,0.092
2025-09-01,PORD11,0.095
2025-09-01,PVBI11,0.45
2025-09-01,RBFM11,0.51
2025-09-01,RBVA11,0.09
2025-09-01,RCRB11,0.92
2025-09-01,RPRI11,0.95
2025-09-01,RZTR11,1.0
2025-09-01,TEPP11,0.074
2025-09-01,TGAR11,1.0
2025-09-01,TRBL11,0.6
2025-09-01,TRXF11,0.93
2025-09-01,TVRI11,1.05
2025-09-01,URPR11,0.4
2025-09-01,VCJR11,0.9
2025-09-01,VGHF11,0.09
2025-09-01,VGRI11,0.12
2025-09-01,VILG11,0.72
2025-09-01,VINO11,0.05
2025-09-01,VISC11,0.81
2025-09-01,VIUR11,0.067
2025-09-01,VRTA11,0.85
2025-09-01,VRTM11,0.09
2025-09-01,WHGR11,0.1
2025-09-01,XPCI11,0.95
2025-09-01,XPLG11,0.82
2025-09-01,XPSF11,0.065
2025-09-02,BBDC3,0.01725
2025-09-02,BBDC4,0.018975
2025-09-02,GGRC11,0.1
2025-09-05,FATN11,0.8
2025-09-08,BLMG11,0.36
2025-09-08,BRCR11,0.41
2025-09-08,BTCI11,0.1
2025-09-08,BTHF11,0.092
2025-09-08,DEVA11,0.32
2025-09-08,HCTR11,0.3
2025-09-08,RBRL11,0.75
2025-09-08,RBRP11,0.4
2025-09-08,RECR11,0.554117
2025-09-08,RECT11,0.282941
2025-09-08,SPXS11,0.106
2025-09-09,CCME11,0.084
2025-09-09,CLIN11,1.0
2025-09-10,RBRR11,0.85
2025-09-10,RBRY11,1.25
2025-09-11,CPTS11,0.085
2025-09-11,MCCI11,1.0
2025-09-11,VGIP11,0.82
2025-09-11,VGIR11,0.13
2025-09-12,TOPP11,0.84
2025-09-15,AFHI11,1.01
2025-09-15,RBRX11,0.09
2025-09-15,RZAK11,1.15
2025-09-15,RZAT11,1.0
2025-09-15,SMFT3,0.066555
2025-09-16,BTLG11,0.79
2025-09-16,MCRE11,0.11
2025-09-16,SNCI11,1.0
2025-09-16,SNEL11,0.1
2025-09-16,SNFF11,0.72
2025-09-17,BROF11,0.4
2025-09-17,CPSH11,0.1
2025-09-18,BTAL11,0.95
2025-09-19,ALZR11,0.083258
2025-09-19,BPML11,0.92
2025-09-19,XPML11,0.91984
2025-09-23,CSMG3,0.447556
2025-09-23,VIVT3,0.124806
2025-09-24,ALOS3,0.102165
2025-09-24,B3SA3,0.078292
2025-09-24,GZIT11,0.78
2025-09-24,LREN3,0.219727
2025-09-24,RDOR3,0.226578
2025-09-24,TOTS3,0.15
2025-09-26,PSSA3,0.533804
2025-09-26,RENT3,0.515365
2025-09-29,HYPE3,0.289522
2025-09-29,MULT3,0.245598
2025-09-29,TIMS3,0.199545
2025-09-29,WEGE3,0.110235
2025-09-30,BBDC3,0.270147
2025-09-30,BBDC4,0.297161
2025-09-30,CMIG4,0.211396
2025-10-01,AZPL11,0.075
2025-10-01,BBIG11,0.08
2025-10-01,BCIA11,0.84
2025-10-01,BCRI11,0.88
2025-10-01,BRCO11,0.87
2025-10-01,CACR11,1.33
2025-10-01,CURY3,0.682893
2025-10-01,CYCR11,0.106
2025-10-01,GARE11,0.083
2025-10-01,GRUL11,0.08
2025-10-01,GTWR11,0.9
2025-10-01,HABT11,0.95
2025-10-01,HFOF11,0.056
2025-10-01,HGBS11,0.15
2025-10-01,HGCR11,1.05
2025-10-01,HGLG11,1.1
2025-10-01,HGRE11,0.85
2025-10-01,HGRU11,0.95
2025-10-01,HSAF11,0.95
2025-10-01,HSLG11,0.68
2025-10-01,HSML11,0.68
2025-10-01,HTMX11,1.56
2025-10-01,ICRI11,0.85
2025-10-01,ITRI11,0.82
2025-10-01,ITUB4,0.017136
2025-10-01,JSAF11,0.085
2025-10-01,JSCR11,0.095
2025-10-01,JSRE11,0.48
2025-10-01,KCRE11,0.09
2025-10-01,KFOF11,0.8
2025-10-01,KISU11,0.07
2025-10-01,KIVO11,1.1
2025-10-01,KNCR11,1.35
2025-10-01,KNHF11,1.0
2025-10-01,KNHY11,1.0
2025-10-01,KNIP11,0.6
2025-10-01,KNRI11,1.0
2025-10-01,KNSC11,0.1
2025-10-01,KNUQ11,1.25
2025-10-01,KORE11,1.25
2025-10-01,LIFE11,0.12
2025-10-01,LVBI11,0.75
2025-10-01,MANA11,0.11
2025-10-01,MFII11,1.07
2025-10-01,MXRF11,0.1
2025-10-01,OUJP11,1.2
2025-10-01,PATL11,0.57
2025-10-01,PMIS11,0.092
2025-10-01,PMLL11,0.86
2025-10-01,PORD11,0.1
2025-10-01,PVBI11,0.45
2025-10-01,RBFM11,0.51
2025-10-01,RBVA11,0.09
2025-10-01,RCRB11,0.94
2025-10-01,RPRI11,0.95
2025-10-01,RZTR11,1.0
2025-10-01,TEPP11,0.074
2025-10-01,TGAR11,1.0
2025-10-01,TRBL11,0.6
2025-10-01,TRXF11,0.93
2025-10-01,TVRI11,1.05
2025-10-01,URPR11,0.4
2025-10-01,VCJR11,0.81
2025-10-01,VGHF11,0.08
2025-10-01,VGRI11,0.12
2025-10-01,VILG11,0.72
2025-10-01,VINO11,0.05
2025-10-01,VISC11,0.81
2025-10-01,VIUR11,0.067
2025-10-01,VRTA11,0.85
2025-10-01,VRTM11,0.09
2025-10-01,WHGR11,0.1
2025-10-01,XPCI11,0.92
2025-10-01,XPLG11,0.82
2025-10-01,XPSF11,0.065
2025-10-02,BBDC3,0.01725
2025-10-02,BBDC4,0.018975
2025-10-06,RADL3,0.080526
2025-10-07,FATN11,0.8
2025-10-08,BLMG11,0.36
2025-10-08,BRCR11,0.41
2025-10-08,BTCI11,0.1
2025-10-08,BTHF11,0.092
2025-10-08,DEVA11,0.35
2025-10-08,HCTR11,0.29
2025-10-08,RBRL11,0.75
2025-10-08,RBRP11,0.4
2025-10-08,RECR11,0.526252
2025-10-08,RECT11,0.282941
2025-10-08,SPXS11,0.109
2025-10-09,CCME11,0.084
2025-10-09,CLIN11,1.0
2025-10-09,PCIP11,0.85
2025-10-10,RBRR11,0.8
2025-10-10,RBRY11,1.25
2025-10-13,CPTS11,0.09
2025-10-13,MCCI11,1.0
2025-10-13,VGIP11,0.74
2025-10-13,VGIR11,0.13
2025-10-14,TOPP11,0.84
2025-10-15,AFHI11,1.01
2025-10-15,RBRX11,0.09
2025-10-15,RZAK11,1.1
2025-10-15,RZAT11,0.9
2025-10-16,BTLG11,0.79
2025-10-16,MCRE11,0.11
2025-10-16,SNCI11,1.0
2025-10-16,SNEL11,0.1
2025-10-16,SNFF11,1.1
2025-10-17,BROF11,0.53
2025-10-17,CPSH11,0.1
2025-10-20,ALZR11,0.083258
2025-10-20,BPML11,0.92
2025-10-20,BTAL11,0.95
2025-10-20,XPML11,0.91984
2025-10-22,ALOS3,0.102165
2025-10-22,SANB11,0.535874
2025-10-27,GZIT11,0.78
2025-10-28,VIVT3,0.118566
2025-10-31,ISAE4,0.191249
2025-11-03,AZPL11,0.075
2025-11-03,BBIG11,0.08
2025-11-03,BCIA11,0.86
2025-11-03,BCRI11,0.92
2025-11-03,BRCO11,0.87
2025-11-03,CACR11,1.32
2025-11-03,CYCR11,0.106
2025-11-03,GARE11,0.083
2025-11-03,GRUL11,0.08
2025-11-03,GTWR11,0.9
2025-11-03,HABT11,0.95
2025-11-03,HFOF11,0.056
2025-11-03,HGBS11,0.15
2025-11-03,HGCR11,1.0
2025-11-03,HGLG11,1.1
2025-11-03,HGRE11,0.85
2025-11-03,HGRU11,0.95
2025-11-03,HSAF11,0.95
2025-11-03,HSLG11,0.7
2025-11-03,HSML11,0.7
2025-11-03,HTMX11,1.56
2025-11-03,ICRI11,1.0
2025-11-03,ITRI11,0.82
2025-11-03,ITUB4,0.017136
2025-11-03,JSAF11,0.085
2025-11-03,JSCR11,0.095
2025-11-03,JSRE11,0.48
2025-11-03,KCRE11,0.08
2025-11-03,KFOF11,0.8
2025-11-03,KISU11,0.07
2025-11-03,KIVO11,0.85
2025-11-03,KNCR11,1.33
2025-11-03,KNHF11,1.0
2025-11-03,KNHY11,1.0
2025-11-03,KNIP11,0.62
2025-11-03,KNRI11,1.0
2025-11-03,KNSC11,0.09
2025-11-03,KNUQ11,1.25
2025-11-03,KORE11,1.25
2025-11-03,LIFE11,0.12
2025-11-03,LVBI11,0.75
2025-11-03,MANA11,0.11
2025-11-03,MFII11,1.07
2025-11-03,MXRF11,0.1
2025-11-03,OUJP11,1.05
2025-11-03,PATL11,0.57
2025-11-03,PMIS11,0.092
2025-11-03,PMLL11,0.86
2025-11-03,PORD11,0.1
2025-11-03,PVBI11,0.45
2025-11-03,RBFM11,0.51
2025-11-03,RCRB11,0.94
2025-11-03,RPRI11,0.9
2025-11-03,RZTR11,1.0
2025-11-03,TEPP11,0.074
2025-11-03,TGAR11,1.0
2025-11-03,TRBL11,0.6
2025-11-03,TRXF11,0.93
2025-11-03,TVRI11,1.05
2025-11-03,URPR11,0.35
2025-11-03,VCJR11,1.0
2025-11-03,VGHF11,0.07
2025-11-03,VGRI11,0.12
2025-11-03,VILG11,0.72
2025-11-03,VINO11,0.05
2025-11-03,VISC11,0.81
2025-11-03,VIUR11,0.067
2025-11-03,VRTA11,0.85
2025-11-03,VRTM11,0.09
2025-11-03,WHGR11,0.1
2025-11-03,XPCI11,0.9
2025-11-03,XPLG11,0.82
2025-11-03,XPSF11,0.065
2025-11-04,BBDC3,0.01725
2025-11-04,BBDC4,0.018975
2025-11-04,CXSE3,0.32
2025-11-04,GGRC11,0.1
2025-11-06,EQTL3,1.45
2025-11-07,FATN11,0.8
2025-11-10,BLMG11,0.36
2025-11-10,BRCR11,0.41
2025-11-10,BTCI11,0.095
2025-11-10,BTHF11,0.092
2025-11-10,CMIN3,0.166274
2025-11-10,DEVA11,0.33
2025-11-10,HCTR11,0.29
2025-11-10,KLBN11,0.258207
2025-11-10,RBRL11,0.75
2025-11-10,RBRP11,0.4
2025-11-10,RECR11,0.8037
2025-11-10,RECT11,0.45
2025-11-10,SPXS11,0.109
2025-11-11,CCME11,0.084
2025-11-11,CLIN11,0.95
2025-11-11,GGBR4,0.28
2025-11-11,GOAU4,0.142504
2025-11-11,PCIP11,0.9
2025-11-11,PSEC11,0.7
2025-11-12,RBRR11,0.7
2025-11-12,RBRY11,1.25
2025-11-13,BRAP4,0.814606
2025-11-13,CPTS11,0.09
2025-11-13,MCCI11,1.0
2025-11-13,VGIP11,0.65
2025-11-13,VGIR11,0.13
2025-11-14,TOPP11,0.84
2025-11-17,AFHI11,1.01
2025-11-17,AXIA3,1.889536
2025-11-17,AXIA6,2.078419
2025-11-17,BTLG11,0.79
2025-11-17,RBRX11,0.09
2025-11-17,RZAK11,1.1
2025-11-17,RZAT11,0.85
2025-11-17,SNCI11,1.0
2025-11-17,SNEL11,0.1
2025-11-17,SNFF11,1.1
2025-11-17,TAEE11,0.93836
2025-11-18,ALZR11,0.083258
2025-11-18,BPML11,0.92
2025-11-18,MCRE11,0.11
2025-11-18,XPML11,0.91984
2025-11-19,ALOS3,0.294482
2025-11-19,BROF11,0.53
2025-11-19,CPSH11,0.12
2025-11-21,BTAL11,0.95
2025-11-24,AZZA3,0.891458
2025-11-24,GZIT11,0.78
2025-11-25,ISAE4,0.191249
2025-11-25,POMO4,0.709091
2025-11-25,VIVT3,0.106301
2025-11-26,VBBR3,0.763449
2025-11-27,ENGI11,0.637414
2025-11-28,CURY3,0.853617
2025-12-01,BBIG11,0.08
2025-12-01,BCIA11,0.86
2025-12-01,BCRI11,0.85
2025-12-01,BRCO11,0.87
2025-12-01,CYCR11,0.106
2025-12-01,GRUL11,0.08
2025-12-01,GTWR11,0.9
2025-12-01,HABT11,0.95
2025-12-01,HFOF11,0.056
2025-12-01,HGBS11,0.15
2025-12-01,HGCR11,1.0
2025-12-01,HGLG11,1.1
2025-12-01,HGRE11,0.85
2025-12-01,HSAF11,0.95
2025-12-01,HSLG11,0.72
2025-12-01,HSML11,0.7
2025-12-01,HTMX11,1.8
2025-12-01,ICRI11,0.85
2025-12-01,ITRI11,0.82
2025-12-01,ITSA4,0.023068
2025-12-01,ITUB4,0.017136
2025-12-01,JSAF11,0.08
2025-12-01,JSCR11,0.095
2025-12-01,JSRE11,0.48
2025-12-01,KCRE11,0.08
2025-12-01,KFOF11,0.8
2025-12-01,KISU11,0.07
2025-12-01,KIVO11,0.85
2025-12-01,KNCR11,1.11
2025-12-01,KNHF11,1.0
2025-12-01,KNHY11,0.97
2025-12-01,KNIP11,0.72
2025-12-01,KNRI11,1.0
2025-12-01,KNSC11,0.09
2025-12-01,KNUQ11,1.15
2025-12-01,KORE11,1.25
2025-12-01,LIFE11,0.12
2025-12-01,LVBI11,0.75
2025-12-01,MFII11,1.07
2025-12-01,MXRF11,0.1
2025-12-01,OUJP11,1.0
2025-12-01,PATL11,0.57
2025-12-01,PMIS11,0.092
2025-12-01,PMLL11,0.86
2025-12-01,PORD11,0.102
2025-12-01,PVBI11,0.45
2025-12-01,RBFM11,0.51
2025-12-01,RBVA11,0.09
2025-12-01,RCRB11,0.94
2025-12-01,RPRI11,0.9
2025-12-01,RZTR11,1.0
2025-12-01,TEPP11,0.074
2025-12-01,TGAR11,1.0
2025-12-01,TRBL11,0.6
2025-12-01,TVRI11,1.05
2025-12-01,URPR11,0.35
2025-12-01,VCJR11,0.77
2025-12-01,VGHF11,0.07
2025-12-01,VGRI11,0.12
2025-12-01,VILG11,0.72
2025-12-01,VINO11,0.05
2025-12-01,VISC11,0.81
2025-12-01,VIUR11,0.067
2025-12-01,VRTA11,0.85
2025-12-01,VRTM11,0.09
2025-12-01,WHGR11,0.1
2025-12-01,XPCI11,0.9
2025-12-01,XPLG11,0.82
2025-12-01,XPSF11,0.07
2025-12-02,BBAS3,0.071927
2025-12-02,BBDC3,0.01725
2025-12-02,BBDC4,0.018975
2025-12-02,GGRC11,0.1
2025-12-03,BBAS3,0.045833
2025-12-03,FLRY3,0.899059
2025-12-04,WEGE3,0.452994
2025-12-05,FATN11,0.8
2025-12-08,BLMG11,0.4
2025-12-08,BRCR11,0.41
2025-12-08,BTCI11,0.096
2025-12-08,BTHF11,0.092
2025-12-08,DEVA11,0.44
2025-12-08,HCTR11,0.29
2025-12-08,RADL3,0.157618
2025-12-08,RBRL11,0.75
2025-12-08,RBRP11,0.4
2025-12-08,RECR11,0.8194
2025-12-08,RECT11,0.45
2025-12-08,SMFT3,0.841735
2025-12-08,SPXS11,0.109
2025-12-08,UGPA3,1.0
2025-12-09,CCME11,0.084
2025-12-09,CLIN11,0.96
2025-12-09,PCIP11,0.83
2025-12-09,PSEC11,0.65
2025-12-10,CYRE3,2.729921
2025-12-10,ITSA4,0.778004
2025-12-10,ITUB4,2.172789
2025-12-10,RBRR11,0.8
2025-12-10,RBRY11,1.25
2025-12-11,CPTS11,0.09
2025-12-11,MCCI11,1.0
2025-12-11,MOTV3,0.146355
2025-12-11,VGIP11,0.92
2025-12-11,VGIR11,0.13
2025-12-12,EMBJ3,0.110686
2025-12-12,LREN3,0.227784
2025-12-12,TOPP11,0.84
2025-12-12,VALE3,3.581771
2025-12-15,AFHI11,1.01
2025-12-15,RBRX11,0.09
2025-12-15,RZAK11,1.1
2025-12-15,RZAT11,0.85
2025-12-15,SLCE3,0.805165
2025-12-16,BEEF3,0.164552
2025-12-16,BTLG11,0.79
2025-12-16,EMBJ3,0.490444
2025-12-16,KLBN11,0.902914
2025-12-16,MCRE11,0.11
2025-12-16,SNCI11,1.0
2025-12-16,SNEL11,0.1
2025-12-16,SNFF11,1.1
2025-12-16,TOTS3,0.17
2025-12-17,ALZR11,0.083258
2025-12-17,BPML11,0.92
2025-12-17,BROF11,0.53
2025-12-17,CPSH11,0.15
2025-12-17,CSMG3,0.527452
2025-12-17,CURY3,1.860102
2025-12-17,DIRR3,1.55
2025-12-17,XPML11,0.91984
2025-12-18,BRAP4,1.542496
2025-12-18,BTAL11,0.95
2025-12-18,ISAE4,0.191249
2025-12-18,RENT3,0.515478
2025-12-19,ABEV3,1.4502
2025-12-19,BPAC11,0.495023
2025-12-19,EGIE3,0.087543
2025-12-19,RDOR3,3.681114
2025-12-19,SUZB3,1.116587
2025-12-19,VAMO3,0.140115
2025-12-22,ALOS3,0.292479
2025-12-22,AZZA3,1.584744
2025-12-22,GZIT11,0.78
2025-12-22,TIMS3,0.749135
2025-12-22,VIVA3,0.697659
2025-12-22,WEGE3,1.238495
2025-12-23,CMIG4,0.145875
2025-12-23,CSMG3,0.364057
2025-12-23,PETR3,0.952128
2025-12-23,PETR4,0.952128
2025-12-23,TIMS3,0.175576
2025-12-26,CEAB3,0.5216
2025-12-26,CMIG4,0.118401
2025-12-26,COGN3,0.114734
2025-12-26,SBSP3,2.639644
2025-12-29,CMIG4,0.118401
2025-12-29,HYPE3,0.289522
2025-12-29,PSSA3,0.537604
2025-12-29,YDUQ3,0.569143
2025-12-30,BBDC3,0.351191
2025-12-30,BBDC4,0.38631
2025-12-30,BPAC11,0.148376
2025-12-30,EQTL3,0.133293
2025-12-30,ISAE4,0.21297
2025-12-30,MULT3,0.306542
2025-12-30,VIVT3,0.109525
2026-01-02,AZPL11,0.075
2026-01-02,B3SA3,0.38047
2026-01-02,BBIG11,0.085
2026-01-02,BCIA11,0.86
2026-01-02,BCRI11,0.91
2026-01-02,BRCO11,0.87
2026-01-02,CACR11,1.35
2026-01-02,CPLE3,0.824896
2026-01-02,CYCR11,0.106
2026-01-02,GARE11,0.083
2026-01-02,GRUL11,0.08
2026-01-02,HABT11,0.95
2026-01-02,HFOF11,0.056
2026-01-02,HGBS11,0.15
2026-01-02,HGCR11,1.0
2026-01-02,HGLG11,1.1
2026-01-02,HGRE11,1.5
2026-01-02,HGRU11,1.45
2026-01-02,HSAF11,0.95
2026-01-02,HSLG11,0.72
2026-01-02,HSML11,0.7
2026-01-02,HTMX11,1.25
2026-01-02,ICRI11,0.95
2026-01-02,ITRI11,1.3
2026-01-02,ITUB4,0.018182
2026-01-02,JSAF11,0.08
2026-01-02,JSCR11,0.095
2026-01-02,JSRE11,0.48
2026-01-02,KCRE11,0.09
2026-01-02,KFOF11,0.8
2026-01-02,KISU11,0.07
2026-01-02,KNCR11,1.3
2026-01-02,KNHF11,1.0
2026-01-02,KNHY11,1.0
2026-01-02,KNIP11,0.7
2026-01-02,KNRI11,1.25
2026-01-02,KNSC11,0.09
2026-01-02,KNUQ11,1.35
2026-01-02,LIFE11,0.12
2026-01-02,LVBI11,0.75
2026-01-02,MANA11,0.11
2026-01-02,MFII11,1.07
2026-01-02,MXRF11,0.1
2026-01-02,OUJP11,1.03
2026-01-02,PMIS11,0.115
2026-01-02,PMLL11,0.86
2026-01-02,PORD11,0.102
2026-01-02,RBVA11,0.09
2026-01-02,RCRB11,0.95
2026-01-02,RPRI11,1.235
2026-01-02,TEPP11,0.075
2026-01-02,TRXF11,1.0
2026-01-02,VCJR11,0.77
2026-01-02,VGRI11,0.12
2026-01-02,VILG11,0.74
2026-01-02,VINO11,0.05
2026-01-02,VISC11,0.81
